stop_id,stop_src_id
20015513,['20015513']
20015517,['20015517']
20015541,['20015541']
20015542,['20015542']
20015543,['20015543']
20015544,['20015544']
20015545,['20015545']
20015764,['20015764']
20015547,['20015547']
20015548,['20015548']
20015551,['20015551']
20015550,['20015550']
20015546,['20015546']
20015554,['20015554']
20015555,['20015555']
20015556,['20015556']
20015557,['20015557']
20015558,['20015558']
20015559,['20015559']
20015560,['20015560']
20015561,['20015561']
20015574,['20015574']
20015575,['20015575']
20015576,['20015576']
20015577,['20015577']
20015578,['20015578']
20015579,['20015579']
20015580,['20015580']
20015581,['20015581']
20015582,['20015582']
20015583,['20015583']
20015584,['20015584']
20015585,['20015585']
20015586,['20015586']
20015587,['20015587']
20015588,['20015588']
20015589,['20015589']
20015590,['20015590']
20015591,['20015591']
20001600,['20001600']
20015592,['20015592']
20015593,['20015593']
20015594,['20015594']
20015595,['20015595']
20015596,['20015596']
20015598,['20015598']
20015597,['20015597']
20015609,['20015609']
20015610,['20015610']
20015611,['20015611']
20015612,['20015612']
20015613,['20015613']
20015614,['20015614']
20015615,['20015615']
20015599,['20015599']
20015600,['20015600']
20015601,['20015601']
20015602,['20015602']
20015603,['20015603']
20015604,['20015604']
20015605,['20015605']
20015606,['20015606']
20015607,['20015607']
20015608,['20015608']
20015616,['20015616']
20015617,['20015617']
20015618,['20015618']
20015619,['20015619']
20015620,['20015620']
20015621,['20015621']
20015622,['20015622']
20003045,['20003045']
20015623,['20015623']
20015624,['20015624']
20015625,['20015625']
20015626,['20015626']
20015627,['20015627']
20015640,['20015640']
20015641,['20015641']
20002236,['20002236']
20015642,['20015642']
20015643,['20015643']
20015644,['20015644']
20015645,['20015645']
20015646,['20015646']
20015647,['20015647']
20015648,['20015648']
20015649,['20015649']
20001234,['20001234']
20015650,['20015650']
20002227,['20002227']
20015651,['20015651']
20015652,['20015652']
20015653,['20015653']
20015654,['20015654']
20015656,['20015656']
20015673,['20015673']
20015674,['20015674']
20015675,['20015675']
20015676,['20015676']
20015677,['20015677']
20015678,['20015678']
20015706,['20015706']
20015707,['20015707']
20015708,['20015708']
20015709,['20015709']
20015710,['20015710']
20015711,['20015711']
20015712,['20015712']
20015713,['20015713']
20015727,['20015727']
20015728,['20015728']
20015729,['20015729']
20015730,['20015730']
20015714,['20015714']
20015715,['20015715']
20015716,['20015716']
20015717,['20015717']
20015718,['20015718']
20015719,['20015719']
20015720,['20015720']
20015721,['20015721']
20015722,['20015722']
20015723,['20015723']
20015724,['20015724']
20015725,['20015725']
20015726,['20015726']
20015731,['20015731']
20015732,['20015732']
20015733,['20015733']
20015734,['20015734']
20015735,['20015735']
20015736,['20015736']
20015737,['20015737']
20015738,['20015738']
20015739,['20015739']
20015740,['20015740']
20015742,['20015742']
20015745,['20015745']
20015747,['20015747']
20015748,['20015748']
20015741,['20015741']
20015749,['20015749']
20015750,['20015750']
20015751,['20015751']
20015752,['20015752']
20015753,['20015753']
20015754,['20015754']
20015755,['20015755']
20015756,['20015756']
20015744,['20015744']
20015757,['20015757']
20015761,['20015761']
20017884,['20017884']
20015762,['20015762']
20001783,['20001783']
20015763,['20015763']
20015765,['20015765']
20015767,['20015767']
20015768,['20015768']
20015772,['20015772']
20002226,['20002226']
20015773,['20015773']
20015774,['20015774']
20012426,['20012426']
20015776,['20015776']
20012575,['20012575']
20015838,['20015838']
20015839,['20015839']
20015840,['20015840']
20015841,['20015841']
20015874,['20015874']
20015842,['20015842']
20015843,['20015843']
20015844,['20015844']
20015845,['20015845']
20015871,['20015871']
20015872,['20015872']
20015873,['20015873']
20015875,['20015875']
20015876,['20015876']
20015877,['20015877']
20015878,['20015878']
20015879,['20015879']
20015880,['20015880']
20015881,['20015881']
20015882,['20015882']
20015883,['20015883']
20015884,['20015884']
20015885,['20015885']
20015886,['20015886']
20015887,['20015887']
20015889,['20015889']
20015890,['20015890']
20015891,['20015891']
20015904,['20015904']
20015905,['20015905']
20015906,['20015906']
20015907,['20015907']
20015908,['20015908']
20015909,['20015909']
20015910,['20015910']
20015911,['20015911']
20015912,['20015912']
20015913,['20015913']
20015937,['20015937']
20015938,['20015938']
20015939,['20015939']
20015940,['20015940']
20015941,['20015941']
20015942,['20015942']
20015943,['20015943']
20015970,['20015970']
20015971,['20015971']
20015972,['20015972']
20015973,['20015973']
20015974,['20015974']
20015975,['20015975']
20015976,['20015976']
20015977,['20015977']
20015978,['20015978']
20015979,['20015979']
20015980,['20015980']
20015981,['20015981']
20015982,['20015982']
20015983,['20015983']
20015984,['20015984']
20015985,['20015985']
20015987,['20015987']
20015988,['20015988']
20015989,['20015989']
20015990,['20015990']
20015992,['20015992']
20015993,['20015993']
20015991,['20015991']
20015994,['20015994']
20015995,['20015995']
20015998,['20015998']
20015999,['20015999']
20016000,['20016000']
20016002,['20016002']
20016003,['20016003']
20016004,['20016004']
20016005,['20016005']
20016006,['20016006']
20016009,['20016009']
20016007,['20016007']
20016008,['20016008']
20016010,['20016010']
20016011,['20016011']
20016012,['20016012']
20016036,['20016036']
20016037,['20016037']
20016038,['20016038']
20016039,['20016039']
20016040,['20016040']
20016041,['20016041']
20016042,['20016042']
20016043,['20016043']
20016044,['20016044']
20016045,['20016045']
20016046,['20016046']
20016047,['20016047']
20016048,['20016048']
20016049,['20016049']
20016050,['20016050']
20016051,['20016051']
20016052,['20016052']
20016053,['20016053']
20016054,['20016054']
20016055,['20016055']
20016056,['20016056']
20016057,['20016057']
20016058,['20016058']
20016059,['20016059']
20016060,['20016060']
20016061,['20016061']
20016062,['20016062']
20016063,['20016063']
20016064,['20016064']
20016065,['20016065']
20016066,['20016066']
20016067,['20016067']
20016068,['20016068']
20016069,['20016069']
20016070,['20016070']
20016071,['20016071']
20016072,['20016072']
20016073,['20016073']
20017554,['20017554']
20016081,['20016081']
20016082,['20016082']
20016083,['20016083']
20016085,['20016085']
20016086,['20016086']
20016087,['20016087']
20016088,['20016088']
20016090,['20016090']
20016091,['20016091']
20016092,['20016092']
20016093,['20016093']
20016094,['20016094']
20016095,['20016095']
20016096,['20016096']
20016098,['20016098']
20016099,['20016099']
20016074,['20016074']
20016075,['20016075']
20016077,['20016077']
20016078,['20016078']
20016079,['20016079']
20016102,['20016102']
20016103,['20016103']
20016104,['20016104']
20016105,['20016105']
20016373,['20016373']
20016367,['20016367']
20016368,['20016368']
20016369,['20016369']
20016370,['20016370']
20016371,['20016371']
20016372,['20016372']
20016399,['20016399']
20016400,['20016400']
20016447,['20016447']
20016491,['20016491']
20016446,['20016446']
20016481,['20016481']
20016472,['20016472']
20016473,['20016473']
20016474,['20016474']
20016475,['20016475']
20016476,['20016476']
20016477,['20016477']
20017688,['20017688']
20017234,['20017234']
20016465,['20016465']
20016445,['20016445']
20016402,['20016402']
20015054,['20015054']
20016403,['20016403']
20016432,['20016432']
20016433,['20016433']
20016434,['20016434']
20016435,['20016435']
20016899,['20016899']
20016436,['20016436']
20016437,['20016437']
20016438,['20016438']
20016439,['20016439']
20016440,['20016440']
20016441,['20016441']
20016442,['20016442']
20016443,['20016443']
20016928,['20016928']
20016444,['20016444']
20016466,['20016466']
20016467,['20016467']
20016468,['20016468']
20016469,['20016469']
20016480,['20016480']
20016482,['20016482']
20016483,['20016483']
20016484,['20016484']
20016485,['20016485']
20016486,['20016486']
20016487,['20016487']
20016488,['20016488']
20016489,['20016489']
20016493,['20016493']
20016900,['20016900']
20017231,['20017231']
20017233,['20017233']
20017232,['20017232']
20016478,['20016478']
20017235,['20017235']
20017236,['20017236']
20017237,['20017237']
20017238,['20017238']
20017239,['20017239']
20017240,['20017240']
20017241,['20017241']
20016494,['20016494']
20016495,['20016495']
20016496,['20016496']
20017242,['20017242']
20017243,['20017243']
20017244,['20017244']
20017245,['20017245']
20017246,['20017246']
20017247,['20017247']
20017248,['20017248']
20016898,['20016898']
20016497,['20016497']
20016498,['20016498']
20016499,['20016499']
20016500,['20016500']
20016501,['20016501']
20016502,['20016502']
20016503,['20016503']
20016504,['20016504']
20016531,['20016531']
20016532,['20016532']
20016533,['20016533']
20016534,['20016534']
20016535,['20016535']
20016536,['20016536']
20016537,['20016537']
20016538,['20016538']
20016539,['20016539']
20016540,['20016540']
20016541,['20016541']
20016542,['20016542']
20016543,['20016543']
20016548,['20016548']
20016547,['20016547']
20016544,['20016544']
20016546,['20016546']
20016597,['20016597']
20016598,['20016598']
20016599,['20016599']
20016600,['20016600']
20016601,['20016601']
20016602,['20016602']
20016960,['20016960']
20016630,['20016630']
20016631,['20016631']
20016632,['20016632']
20016633,['20016633']
20016634,['20016634']
20017092,['20017092']
20017093,['20017093']
20016636,['20016636']
20016637,['20016637']
20016638,['20016638']
20016639,['20016639']
20016640,['20016640']
20016641,['20016641']
20016642,['20016642']
20016643,['20016643']
20016644,['20016644']
20017094,['20017094']
20018280,['20018280']
20017095,['20017095']
20017096,['20017096']
20016645,['20016645']
20016646,['20016646']
20016647,['20016647']
20007312,['20007312']
20016665,['20016665']
20016666,['20016666']
20016667,['20016667']
20016668,['20016668']
20016669,['20016669']
20016670,['20016670']
20004200,['20004200']
20016674,['20016674']
20016675,['20016675']
20016676,['20016676']
20016677,['20016677']
20016678,['20016678']
20016679,['20016679']
20016680,['20016680']
20016681,['20016681']
20016704,['20016704']
20016705,['20016705']
20016706,['20016706']
20016715,['20016715']
20016716,['20016716']
20016717,['20016717']
20016718,['20016718']
20016719,['20016719']
20016720,['20016720']
20016696,['20016696']
20016697,['20016697']
20016698,['20016698']
20016699,['20016699']
20016700,['20016700']
20016701,['20016701']
20016702,['20016702']
20016703,['20016703']
20016708,['20016708']
20016709,['20016709']
20016710,['20016710']
20016711,['20016711']
20016712,['20016712']
20016713,['20016713']
20016714,['20016714']
20016721,['20016721']
20018214,['20018214']
20016722,['20016722']
20016723,['20016723']
20016724,['20016724']
20016729,['20016729']
20016731,['20016731']
20016732,['20016732']
20016733,['20016733']
20016734,['20016734']
20017917,['20017917']
20016736,['20016736']
20016737,['20016737']
20016738,['20016738']
20016725,['20016725']
20016728,['20016728']
20016739,['20016739']
20016740,['20016740']
20016741,['20016741']
20016742,['20016742']
20016745,['20016745']
20016746,['20016746']
20016747,['20016747']
20016748,['20016748']
20016749,['20016749']
20016750,['20016750']
20016751,['20016751']
20016752,['20016752']
20016744,['20016744']
20016756,['20016756']
20016758,['20016758']
20016759,['20016759']
20016760,['20016760']
20016761,['20016761']
20016753,['20016753']
20016755,['20016755']
20016743,['20016743']
20016763,['20016763']
20016764,['20016764']
20016765,['20016765']
20016766,['20016766']
20016767,['20016767']
20016768,['20016768']
20016795,['20016795']
20016796,['20016796']
20016797,['20016797']
20016798,['20016798']
20016799,['20016799']
20016800,['20016800']
20016802,['20016802']
20016803,['20016803']
20016804,['20016804']
20016805,['20016805']
20016806,['20016806']
20016807,['20016807']
20016808,['20016808']
20016809,['20016809']
20016810,['20016810']
20016811,['20016811']
20016812,['20016812']
20016813,['20016813']
20016814,['20016814']
20016815,['20016815']
20016816,['20016816']
20016817,['20016817']
20016818,['20016818']
20016819,['20016819']
20016820,['20016820']
20016821,['20016821']
20016822,['20016822']
20016823,['20016823']
20016824,['20016824']
20016825,['20016825']
20016801,['20016801']
20016826,['20016826']
20016827,['20016827']
20016828,['20016828']
20016829,['20016829']
20016830,['20016830']
20016831,['20016831']
20016832,['20016832']
20016833,['20016833']
20016834,['20016834']
20016835,['20016835']
20016836,['20016836']
20016837,['20016837']
20016838,['20016838']
20016839,['20016839']
20016840,['20016840']
20016841,['20016841']
20016842,['20016842']
20016843,['20016843']
20016844,['20016844']
20016845,['20016845']
20016846,['20016846']
20016847,['20016847']
20016848,['20016848']
20016861,['20016861']
20016862,['20016862']
20016849,['20016849']
20016850,['20016850']
20016872,['20016872']
20016873,['20016873']
20016878,['20016878']
20016875,['20016875']
20016876,['20016876']
20016864,['20016864']
20016865,['20016865']
20016866,['20016866']
20016867,['20016867']
20016868,['20016868']
20016869,['20016869']
20017686,['20017686']
20016877,['20016877']
20016895,['20016895']
20016896,['20016896']
20016897,['20016897']
20016863,['20016863']
20017687,['20017687']
20016901,['20016901']
20016902,['20016902']
20016904,['20016904']
20016905,['20016905']
20016906,['20016906']
20016907,['20016907']
20016908,['20016908']
20016909,['20016909']
20016910,['20016910']
20016911,['20016911']
20016912,['20016912']
20016913,['20016913']
20016914,['20016914']
20016915,['20016915']
20016871,['20016871']
20016916,['20016916']
20016917,['20016917']
20016919,['20016919']
20016920,['20016920']
20016921,['20016921']
20016922,['20016922']
20016924,['20016924']
20016925,['20016925']
20016961,['20016961']
20016962,['20016962']
20016963,['20016963']
20016964,['20016964']
20016965,['20016965']
20016966,['20016966']
20008527,['20008527']
20016967,['20016967']
20016968,['20016968']
20016969,['20016969']
20016970,['20016970']
20016971,['20016971']
20016972,['20016972']
20016973,['20016973']
20016974,['20016974']
20016975,['20016975']
20016976,['20016976']
20016977,['20016977']
